Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TenureToSalaryRatio,NoPromotionFlag,OvertimeRiskWeight,SatisfactionScore,CareerStagnation,LowIncomeFlag,ManagerRisk,RiskScore,Attrition_Actual,HighRiskFlag,ReplacementCostUSD
42,Travel_Rarely,855,Research & Development,12,3,Medical,2,Male,57,3,1,Laboratory Technician,2,Divorced,2766,8952,8,No,22,4,2,3,7,6,2,5,3,0,4,1.8076644968157394,0,0,2.0,0.375,1,0,0.34879717657463166,0,0,49788.0
55,Travel_Rarely,478,Research & Development,2,3,Medical,3,Male,60,2,5,Research Director,1,Married,19038,19805,8,No,12,3,2,3,34,2,3,1,0,0,0,0.05252652589281823,0,0,2.0,0.0,0,1,0.09459299294011297,0,0,342684.0
33,Non-Travel,775,Research & Development,4,3,Technical Degree,4,Male,90,3,2,Research Scientist,2,Divorced,3055,6194,5,No,15,3,4,2,11,2,2,9,8,1,7,2.9459901790684153,0,0,3.3333333333333335,0.6666666666666666,0,0,0.02972972972972973,0,0,54990.0
41,Travel_Rarely,548,Research & Development,9,4,Life Sciences,3,Male,94,3,1,Laboratory Technician,1,Divorced,2289,20520,1,No,20,4,2,2,5,2,3,5,3,0,4,2.184359981570834,0,0,2.0,0.5,1,0,0.23411782661782662,0,0,41202.0
34,Non-Travel,1375,Sales,10,3,Life Sciences,4,Male,87,3,2,Sales Executive,3,Divorced,4001,12313,1,Yes,14,3,3,1,15,3,3,15,14,0,7,3.749062733379389,0,2,3.3333333333333335,0.875,0,0,0.09341490009431433,0,0,72018.0
53,Non-Travel,661,Research & Development,1,4,Medical,1,Female,60,2,4,Manufacturing Director,3,Married,12965,22308,4,Yes,20,4,4,3,27,2,2,3,2,0,2,0.2313922097777561,0,2,2.6666666666666665,0.07142857142857142,0,0,0.09459299294011297,0,0,233370.0
43,Travel_Rarely,244,Human Resources,2,3,Life Sciences,2,Male,97,3,1,Human Resources,4,Single,3539,5033,0,No,13,3,2,0,10,5,3,9,7,1,8,2.543091268001387,0,0,2.6666666666666665,0.6363636363636364,0,0,0.02972972972972973,0,0,63702.0
34,Travel_Rarely,511,Sales,3,2,Life Sciences,4,Female,32,1,2,Sales Executive,4,Single,6029,25353,5,No,12,3,1,0,6,3,3,2,2,2,2,0.33172997174793,0,0,3.0,0.2857142857142857,0,0,0.4784577723378213,0,0,108522.0
21,Travel_Rarely,337,Sales,7,1,Marketing,2,Male,31,3,1,Sales Representative,2,Single,2679,4567,1,No,13,3,2,0,1,3,3,1,0,1,0,0.37327360941647125,0,0,2.0,0.0,1,1,0.9736796536796536,1,1,48222.0
38,Travel_Rarely,1153,Research & Development,6,2,Other,4,Female,40,2,1,Laboratory Technician,3,Married,3702,16376,1,No,11,3,2,1,5,3,3,5,4,0,4,1.3506212854266284,0,0,3.0,0.6666666666666666,0,0,0.09459299294011297,0,0,66636.0
22,Travel_Rarely,1294,Research & Development,8,1,Medical,3,Female,79,3,1,Laboratory Technician,1,Married,2398,15999,1,Yes,17,3,3,0,1,6,3,1,0,0,0,0.4170141783081675,0,2,2.3333333333333335,0.0,1,1,0.9350988864977202,1,1,43164.0
31,Travel_Rarely,196,Sales,29,4,Marketing,1,Female,91,2,2,Sales Executive,4,Married,5468,13402,1,No,14,3,1,2,13,3,3,12,7,5,7,2.194586685772753,1,0,2.0,0.5,0,0,0.5214748100197016,0,1,98424.0
51,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1,Female,53,3,3,Manager,3,Married,13116,22984,2,No,11,3,4,0,15,2,3,2,2,2,2,0.15248551386455586,0,0,2.6666666666666665,0.125,0,0,0.07704913329099017,0,0,236088.0
37,Travel_Rarely,589,Sales,9,2,Marketing,2,Male,46,2,2,Sales Executive,2,Married,4189,8800,1,No,14,3,1,2,5,2,3,5,2,0,3,1.1936022914314628,0,0,1.6666666666666667,0.3333333333333333,0,0,0.46585841426875624,0,0,75402.0
46,Travel_Rarely,734,Research & Development,2,4,Medical,3,Male,46,3,5,Research Director,4,Divorced,19328,14218,7,Yes,17,3,3,1,24,3,3,2,1,2,2,0.10347682118669925,0,2,3.3333333333333335,0.04,0,0,0.07704913329099017,0,0,347904.0
36,Travel_Rarely,1383,Research & Development,10,3,Life Sciences,4,Male,90,3,3,Healthcare Representative,1,Married,8321,25949,7,Yes,13,3,4,1,15,1,3,12,8,5,7,1.442134358677787,1,2,3.0,0.5,0,0,0.8340892553965558,0,1,149778.0
44,Travel_Frequently,429,Research & Development,1,2,Medical,3,Male,99,3,1,Research Scientist,2,Divorced,2342,11092,1,Yes,12,3,3,3,6,2,2,5,3,2,3,2.1349274115563928,0,2,2.6666666666666665,0.42857142857142855,1,0,0.39369932909631744,1,0,42156.0
37,Travel_Rarely,1239,Human Resources,8,2,Other,3,Male,89,3,2,Human Resources,2,Divorced,4071,12832,2,No,13,3,3,0,19,4,2,10,0,4,7,2.456398918581086,1,0,2.6666666666666665,0.0,0,0,0.09459299294011297,0,0,73278.0
35,Travel_Rarely,303,Sales,27,3,Life Sciences,3,Male,84,3,2,Sales Executive,4,Single,5813,13492,1,Yes,18,3,4,0,10,2,3,10,7,7,7,1.720282125972771,1,2,3.6666666666666665,0.6363636363636364,0,0,0.7403361344537815,1,1,104634.0
33,Travel_Rarely,867,Research & Development,8,4,Life Sciences,4,Male,90,4,1,Research Scientist,1,Married,3143,6076,6,No,19,3,2,1,14,1,3,10,8,7,6,3.1816735592804095,1,0,2.3333333333333335,0.5333333333333333,0,0,0.22870498084291188,0,0,56574.0
28,Travel_Rarely,1181,Research & Development,1,3,Life Sciences,3,Male,82,3,1,Research Scientist,4,Married,2044,5531,1,No,11,3,3,1,5,6,4,5,3,0,3,2.4461839518365047,0,0,3.3333333333333335,0.5,1,0,0.09459299294011297,0,0,36792.0
39,Travel_Rarely,1253,Research & Development,10,1,Medical,3,Male,65,3,3,Research Director,3,Single,13464,7914,7,No,21,4,3,0,9,3,3,4,3,2,2,0.29708853236058463,0,0,3.0,0.3,0,0,0.16508968133287555,0,0,242352.0
46,Non-Travel,849,Sales,26,2,Life Sciences,2,Male,98,2,2,Sales Executive,2,Single,7991,25166,8,No,15,3,3,0,6,3,3,2,2,2,2,0.2502815667312875,0,0,2.3333333333333335,0.2857142857142857,0,0,0.8201315308732189,0,1,143838.0
40,Travel_Rarely,616,Research & Development,2,2,Life Sciences,3,Female,99,3,1,Laboratory Technician,1,Married,3377,25605,4,No,17,3,4,1,7,5,2,4,3,0,2,1.1844832688230729,0,0,2.6666666666666665,0.375,0,0,0.10903459566816069,0,0,60786.0
42,Travel_Rarely,1128,Research & Development,13,3,Medical,2,Male,95,4,2,Healthcare Representative,1,Married,5538,5696,5,No,18,3,3,2,10,2,2,0,0,0,0,0.0,0,0,2.0,0.0,0,1,0.4509734237393812,0,0,99684.0
35,Non-Travel,1180,Research & Development,2,2,Medical,2,Male,90,3,2,Manufacturing Director,4,Divorced,5762,24442,2,No,14,3,3,1,15,6,3,7,7,1,7,1.2148559525833296,0,0,3.0,0.4375,0,0,0.0,0,0,103716.0
38,Non-Travel,1336,Human Resources,2,3,Human Resources,1,Male,100,3,1,Human Resources,2,Divorced,2592,7129,5,No,13,3,4,3,13,3,3,11,10,3,8,4.243827158856548,1,0,2.3333333333333335,0.7142857142857143,1,0,0.10903459566816069,0,0,46656.0
34,Travel_Frequently,234,Research & Development,9,4,Life Sciences,4,Male,93,3,2,Laboratory Technician,1,Married,5346,6208,4,No,17,3,3,1,11,3,2,7,1,0,7,1.3093901980341582,0,0,2.6666666666666665,0.08333333333333333,0,0,0.22505555555555556,1,0,96228.0
37,Travel_Rarely,370,Research & Development,10,4,Medical,4,Male,58,3,2,Manufacturing Director,1,Single,4213,4992,1,No,15,3,2,0,10,4,1,10,3,0,8,2.3736055062013754,0,0,2.3333333333333335,0.2727272727272727,0,0,0.35857883555477127,1,0,75834.0
39,Travel_Frequently,766,Sales,20,3,Life Sciences,3,Male,83,3,2,Sales Executive,4,Divorced,4127,19188,2,No,18,3,4,1,7,6,3,2,1,2,2,0.4846135205998029,0,0,3.6666666666666665,0.125,0,0,0.06835348111707713,0,0,74286.0
43,Non-Travel,343,Research & Development,9,3,Life Sciences,1,Male,52,3,1,Research Scientist,3,Single,2438,24978,4,No,13,3,3,0,7,2,2,3,2,1,2,1.2305168165584426,0,0,2.3333333333333335,0.25,1,0,0.6567990832696715,0,1,43884.0
41,Travel_Rarely,447,Research & Development,5,3,Life Sciences,2,Male,85,4,2,Healthcare Representative,2,Single,6870,15530,3,No,12,3,1,0,11,3,1,3,2,1,2,0.43668122264386006,0,0,1.6666666666666667,0.16666666666666666,0,0,0.6166619757951027,0,1,123660.0
41,Travel_Rarely,796,Sales,4,1,Marketing,3,Female,81,3,3,Sales Executive,3,Divorced,10447,26458,0,Yes,13,3,4,1,23,3,4,22,14,13,5,2.10586771301753,1,2,3.3333333333333335,0.5833333333333334,0,0,0.09459299294011297,0,0,188046.0
30,Travel_Rarely,1092,Research & Development,10,3,Medical,1,Female,64,3,3,Manufacturing Director,3,Single,9667,2739,9,No,14,3,2,0,9,3,3,7,7,0,2,0.7241129615471074,0,0,2.0,0.7,0,0,0.4192054019708114,0,0,174006.0
26,Travel_Rarely,920,Human Resources,20,2,Medical,4,Female,69,3,1,Human Resources,2,Married,2148,6889,0,Yes,11,3,3,0,6,3,3,5,1,1,4,2.3277467400708813,0,2,3.0,0.14285714285714285,1,0,0.4192054019708114,1,0,38664.0
46,Travel_Rarely,261,Research & Development,21,2,Medical,4,Female,66,3,2,Healthcare Representative,2,Married,8926,10842,4,No,22,4,4,1,13,2,4,9,7,3,7,1.0082903875186768,1,0,3.3333333333333335,0.5,0,0,0.09459299294011297,1,0,160668.0
40,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,3,Female,52,3,2,Healthcare Representative,4,Divorced,6513,9060,4,No,17,3,4,1,12,3,3,5,3,0,3,0.7676953783559504,0,0,3.6666666666666665,0.23076923076923078,0,0,0.0,0,0,117234.0
34,Travel_Rarely,810,Sales,8,2,Technical Degree,2,Male,92,4,2,Sales Executive,3,Married,6799,22128,1,No,21,4,3,2,10,5,3,10,8,4,8,1.470804529861626,1,0,2.6666666666666665,0.7272727272727273,0,0,0.09923067409953326,0,0,122382.0
58,Non-Travel,350,Sales,2,3,Medical,2,Male,52,3,4,Manager,2,Divorced,16291,22577,4,No,22,4,4,1,37,0,2,16,9,14,14,0.982137376405246,1,0,2.6666666666666665,0.23684210526315788,0,0,0.08589734076619994,0,0,293238.0
35,Travel_Rarely,185,Research & Development,23,4,Medical,2,Male,91,1,1,Laboratory Technician,3,Married,2705,9696,0,No,16,3,2,1,6,2,4,5,4,0,3,1.8484288348064957,0,0,2.3333333333333335,0.5714285714285714,1,0,0.4425353848230459,0,0,48690.0
47,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,3,Female,92,2,3,Manufacturing Director,2,Divorced,10333,19271,8,Yes,12,3,3,1,28,4,3,22,11,14,10,2.129100938533911,1,2,2.6666666666666665,0.3793103448275862,0,0,0.3811352265322149,0,0,185994.0
40,Travel_Rarely,750,Research & Development,12,3,Life Sciences,2,Female,47,3,2,Healthcare Representative,1,Divorced,4448,10748,2,No,12,3,2,1,15,3,3,7,4,7,7,1.5737410068404358,1,0,1.6666666666666667,0.25,0,0,0.3212171334271117,0,0,80064.0
54,Travel_Rarely,431,Research & Development,7,4,Medical,4,Female,68,3,2,Research Scientist,4,Married,6854,15696,4,No,15,3,2,1,14,2,2,7,1,1,7,1.0213014296729936,0,0,3.3333333333333335,0.06666666666666667,0,0,0.02972972972972973,0,0,123372.0
31,Travel_Frequently,1125,Sales,7,4,Marketing,1,Female,68,3,3,Sales Executive,1,Married,9637,8277,2,No,14,3,4,2,9,3,3,3,2,2,2,0.3113001971244889,0,0,2.0,0.2,0,0,0.23411782661782662,0,0,173466.0
28,Travel_Rarely,1217,Research & Development,1,3,Medical,3,Female,67,3,1,Research Scientist,1,Married,3591,12719,1,No,25,4,3,1,3,3,3,3,2,1,2,0.8354218878208237,0,0,2.3333333333333335,0.5,0,0,0.09459299294011297,0,0,64638.0
38,Travel_Rarely,723,Sales,2,4,Marketing,2,Female,77,1,2,Sales Representative,4,Married,5405,4244,2,Yes,20,4,1,2,20,4,2,4,2,0,3,0.7400555040258916,0,2,2.3333333333333335,0.09523809523809523,0,0,0.39369932909631744,0,0,97290.0
26,Travel_Rarely,572,Sales,10,3,Medical,3,Male,46,3,2,Sales Executive,4,Single,4684,9125,1,No,13,3,1,0,5,4,3,5,3,1,2,1.0674637060060923,0,0,2.6666666666666665,0.5,0,0,0.39369932909631744,0,0,84312.0
58,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,1,Male,87,3,4,Research Director,3,Married,15787,21624,2,Yes,14,3,2,0,23,3,3,2,2,2,2,0.1266865142125365,0,2,2.0,0.08333333333333333,0,0,0.22948160369790474,0,0,284166.0
18,Non-Travel,1431,Research & Development,14,3,Medical,2,Female,33,3,1,Research Scientist,3,Single,1514,8018,1,No,16,3,3,0,0,4,1,0,0,0,0,0.0,0,0,2.6666666666666665,0.0,1,1,0.7575460487225193,0,1,27252.0
31,Travel_Rarely,359,Human Resources,18,5,Human Resources,4,Male,89,4,1,Human Resources,1,Married,2956,21495,0,No,17,3,3,0,2,4,3,1,0,0,0,0.3382949931196566,0,0,2.6666666666666665,0.0,0,1,0.21877247028764107,1,0,53208.0
29,Travel_Rarely,350,Human Resources,13,3,Human Resources,1,Male,56,2,1,Human Resources,1,Divorced,2335,3157,4,Yes,15,3,4,3,4,3,3,2,2,2,0,0.8565310488837126,0,2,2.0,0.4,1,1,0.9473706307717528,1,1,42030.0
45,Non-Travel,589,Sales,2,4,Life Sciences,3,Female,67,3,2,Sales Executive,3,Married,5154,19665,4,No,22,4,2,2,10,3,4,8,7,5,7,1.5521924715653488,1,0,2.6666666666666665,0.6363636363636364,0,0,0.09923067409953326,0,0,92772.0
36,Travel_Rarely,430,Research & Development,2,4,Other,4,Female,73,3,2,Research Scientist,2,Married,6962,19573,4,Yes,22,4,4,1,15,2,3,1,0,0,0,0.143636885931681,0,2,3.3333333333333335,0.0,0,1,0.2490940170940171,0,0,125316.0
43,Travel_Frequently,1422,Sales,2,4,Life Sciences,1,Male,92,3,2,Sales Executive,4,Married,5675,19246,1,No,20,4,3,1,7,5,3,7,7,7,7,1.2334801759941005,1,0,2.6666666666666665,0.875,0,0,0.18238376112695534,0,0,102150.0
27,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,4,Female,53,3,1,Laboratory Technician,4,Single,2379,19826,0,Yes,14,3,3,0,6,3,2,5,4,0,2,2.1017234123153745,0,2,3.6666666666666665,0.5714285714285714,1,0,0.39369932909631744,0,0,42822.0
29,Travel_Frequently,574,Research & Development,20,1,Medical,4,Male,40,3,1,Laboratory Technician,4,Married,3812,7003,1,No,13,3,2,0,11,3,4,11,8,3,10,2.885624343419301,1,0,3.3333333333333335,0.6666666666666666,0,0,0.09923067409953326,0,0,68616.0
32,Travel_Frequently,1318,Sales,10,4,Marketing,4,Male,79,3,2,Sales Executive,4,Single,4648,26075,8,No,13,3,3,0,4,2,4,0,0,0,0,0.0,0,0,3.6666666666666665,0.0,0,1,0.6207872622733304,0,1,83664.0
42,Non-Travel,355,Research & Development,10,4,Technical Degree,3,Male,38,3,1,Research Scientist,3,Married,2936,6161,3,No,22,4,2,2,10,1,2,6,3,3,3,2.0435967295491837,1,0,2.6666666666666665,0.2727272727272727,0,0,0.19402661826981243,0,0,52848.0
47,Travel_Rarely,207,Research & Development,9,4,Life Sciences,2,Female,64,3,1,Laboratory Technician,3,Single,2105,5411,4,No,12,3,3,0,7,2,3,2,2,2,0,0.9501187643942428,0,0,2.6666666666666665,0.25,1,1,0.6885918003565064,0,1,37890.0
46,Travel_Rarely,706,Research & Development,2,2,Life Sciences,4,Male,82,3,3,Manufacturing Director,4,Divorced,8578,19989,3,No,14,3,3,1,12,4,2,9,8,4,7,1.0491956165715557,1,0,3.6666666666666665,0.6153846153846154,0,0,0.02972972972972973,0,0,154404.0
28,Non-Travel,280,Human Resources,1,2,Life Sciences,3,Male,43,3,1,Human Resources,4,Divorced,2706,10494,1,No,15,3,2,1,3,2,3,3,2,2,2,1.108647449701165,0,0,3.0,0.5,1,0,0.09923067409953326,0,0,48708.0
29,Travel_Rarely,726,Research & Development,29,1,Life Sciences,4,Male,93,1,2,Healthcare Representative,3,Divorced,6384,21143,8,No,17,3,4,2,11,3,3,7,0,1,6,1.0964912278984191,0,0,3.6666666666666665,0.0,0,0,0.22907059314954054,0,0,114912.0
42,Travel_Rarely,1142,Research & Development,8,3,Life Sciences,4,Male,81,3,1,Laboratory Technician,3,Single,3968,13624,4,No,13,3,4,0,8,3,3,0,0,0,0,0.0,0,0,3.6666666666666665,0.0,0,1,0.3174962031945536,0,0,71424.0
32,Travel_Rarely,414,Sales,2,4,Marketing,3,Male,82,2,2,Sales Executive,2,Single,9907,26186,7,Yes,12,3,3,0,7,3,2,2,2,2,2,0.20187746036117116,0,2,2.6666666666666665,0.25,0,0,1.0,1,1,178326.0
46,Travel_Rarely,1319,Sales,3,3,Technical Degree,1,Female,45,4,4,Sales Executive,1,Divorced,13225,7739,2,No,12,3,4,1,25,5,3,19,17,2,8,1.436672967755261,0,0,2.0,0.6538461538461539,0,0,0.0,0,0,238050.0
27,Travel_Rarely,728,Sales,23,1,Medical,2,Female,36,2,2,Sales Representative,3,Married,3540,7018,1,No,21,4,4,1,9,5,3,9,8,5,8,2.5423728806377475,1,0,3.0,0.8,0,0,0.14570126233482736,0,0,63720.0
29,Travel_Rarely,352,Human Resources,6,1,Medical,4,Male,87,2,1,Human Resources,2,Married,2804,15434,1,No,11,3,4,0,1,3,3,1,0,0,0,0.3566333807572634,0,0,3.3333333333333335,0.0,1,1,0.39369932909631744,0,0,50472.0
43,Travel_Rarely,823,Research & Development,6,3,Medical,1,Female,81,2,5,Manager,3,Married,19392,22539,7,No,13,3,4,0,21,2,3,16,12,6,14,0.8250825082082776,1,0,2.6666666666666665,0.5454545454545454,0,0,0.193734335839599,0,0,349056.0
48,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,4,Male,91,2,5,Research Director,2,Married,19665,13583,4,No,12,3,4,0,29,3,3,22,10,12,9,1.1187388761190573,1,0,3.3333333333333335,0.3333333333333333,0,0,0.07704913329099017,0,0,353970.0
29,Travel_Frequently,459,Research & Development,24,2,Life Sciences,4,Male,73,2,1,Research Scientist,4,Single,2439,14753,1,Yes,24,4,2,0,1,3,2,1,0,1,0,0.41000409987289704,0,2,3.3333333333333335,0.0,1,1,0.9691097612065354,1,1,43902.0
46,Travel_Rarely,1254,Sales,10,3,Life Sciences,3,Female,64,3,3,Sales Executive,2,Married,7314,14011,5,No,21,4,3,3,14,2,3,8,7,0,7,1.0937927261288225,0,0,2.6666666666666665,0.4666666666666667,0,0,0.03275673591657144,1,0,131652.0
27,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,4,Female,77,2,1,Research Scientist,1,Married,4774,23844,0,No,19,3,4,1,8,2,2,7,6,7,3,1.466275659516909,1,0,3.0,0.6666666666666666,0,0,0.20039545703338807,0,0,85932.0
39,Travel_Rarely,835,Research & Development,19,4,Other,4,Male,41,3,2,Research Scientist,4,Divorced,3902,5141,8,No,14,3,2,3,7,2,3,2,2,2,2,0.5125576626057002,0,0,3.3333333333333335,0.25,0,0,0.09923067409953326,0,0,70236.0
55,Travel_Rarely,836,Research & Development,2,4,Technical Degree,2,Male,98,2,1,Research Scientist,4,Married,2662,7975,8,No,20,4,2,1,19,2,4,5,2,0,4,1.878287001548352,0,0,2.6666666666666665,0.1,1,0,0.13348398625263128,0,0,47916.0
28,Travel_Rarely,1172,Sales,3,3,Medical,2,Female,78,3,1,Sales Representative,2,Married,2856,3692,1,No,19,3,4,1,1,3,3,1,0,0,0,0.3501400558998109,0,0,2.6666666666666665,0.0,1,1,0.49076521089958935,0,0,51408.0
30,Travel_Rarely,945,Sales,9,3,Medical,2,Male,89,3,1,Sales Representative,4,Single,1081,16019,1,No,13,3,3,0,1,3,2,1,0,0,0,0.9250693793477619,0,0,3.0,0.0,1,1,0.9171501685490023,1,1,19458.0
22,Travel_Rarely,391,Research & Development,7,1,Life Sciences,4,Male,75,3,1,Research Scientist,2,Single,2472,26092,1,Yes,23,4,1,0,1,2,3,1,0,0,0,0.40453074417292445,0,2,2.3333333333333335,0.0,1,1,0.9736796536796536,1,1,44496.0
36,Travel_Rarely,1266,Sales,10,4,Technical Degree,2,Female,63,2,2,Sales Executive,3,Married,5673,6060,1,Yes,13,3,1,1,10,4,3,10,9,1,7,1.7627357655979665,0,2,2.0,0.8181818181818182,0,0,0.4776946999057354,0,0,102114.0
31,Travel_Rarely,311,Research & Development,20,3,Life Sciences,2,Male,89,3,2,Laboratory Technician,3,Divorced,4197,18624,1,No,11,3,1,1,10,2,3,10,8,0,2,2.382654276296723,0,0,2.0,0.7272727272727273,0,0,0.2120383141762452,0,0,75546.0
34,Travel_Rarely,1480,Sales,4,3,Life Sciences,3,Male,64,3,3,Sales Executive,4,Married,9713,24444,2,Yes,13,3,4,3,9,3,3,5,3,1,0,0.5147740141547644,0,2,3.6666666666666665,0.3,0,1,0.3174962031945536,0,0,174834.0
29,Travel_Rarely,592,Research & Development,7,3,Life Sciences,4,Male,59,3,1,Laboratory Technician,1,Single,2062,19384,3,No,14,3,2,0,11,2,3,3,2,1,2,1.454898156423425,0,0,2.3333333333333335,0.16666666666666666,1,0,0.5872502110892205,0,1,37116.0
37,Travel_Rarely,783,Research & Development,7,4,Medical,4,Male,78,3,2,Research Scientist,1,Married,4284,13588,5,Yes,22,4,3,1,16,2,3,5,3,0,4,1.1671335198022565,0,2,2.6666666666666665,0.17647058823529413,0,0,0.35857883555477127,0,0,77112.0
35,Travel_Rarely,219,Research & Development,16,2,Other,4,Female,44,2,2,Manufacturing Director,2,Married,4788,25388,0,Yes,11,3,4,0,4,2,3,3,2,0,2,0.6265664159092383,0,2,3.3333333333333335,0.4,0,0,0.4192054019708114,0,0,86184.0
45,Travel_Rarely,556,Research & Development,25,2,Life Sciences,2,Female,93,2,2,Manufacturing Director,4,Married,5906,23888,0,No,13,3,4,2,10,2,2,9,8,3,8,1.5238740261557953,1,0,3.3333333333333335,0.7272727272727273,0,0,0.09923067409953326,0,0,106308.0
36,Travel_Frequently,1213,Human Resources,2,1,Human Resources,2,Male,94,2,2,Human Resources,4,Single,3886,4223,1,No,21,4,4,0,10,2,2,10,1,0,8,2.573340194911647,0,0,3.3333333333333335,0.09090909090909091,0,0,0.06835348111707713,0,0,69948.0
40,Travel_Rarely,1137,Research & Development,1,4,Life Sciences,1,Male,98,3,4,Manager,1,Divorced,16823,18991,2,No,11,3,1,1,22,3,3,19,7,11,16,1.1294061700571,1,0,1.0,0.30434782608695654,0,0,0.35857883555477127,0,0,302814.0
26,Travel_Rarely,482,Research & Development,1,2,Life Sciences,2,Female,90,2,1,Research Scientist,3,Married,2933,14908,1,Yes,13,3,3,1,1,3,2,1,0,1,0,0.34094783486500246,0,2,2.6666666666666665,0.0,0,1,0.9143431510051426,0,1,52794.0
27,Travel_Rarely,511,Sales,2,2,Medical,1,Female,89,4,2,Sales Executive,3,Single,6500,26997,0,No,14,3,2,0,9,5,2,8,7,0,7,1.2307692305798816,0,0,2.0,0.7,0,0,0.2095383141762452,0,0,117000.0
48,Travel_Frequently,117,Research & Development,22,3,Medical,4,Female,58,3,4,Manager,4,Divorced,17174,2437,3,No,11,3,2,1,24,3,3,22,17,4,7,1.2810061720460577,1,0,3.3333333333333335,0.68,0,0,0.0,0,0,309132.0
44,Travel_Rarely,170,Research & Development,1,4,Life Sciences,2,Male,78,4,2,Healthcare Representative,1,Married,5033,9364,2,No,15,3,4,1,10,5,3,2,0,2,2,0.3973773096766586,0,0,2.3333333333333335,0.0,0,0,0.13648463006642048,0,0,90594.0
34,Non-Travel,967,Research & Development,16,4,Technical Degree,4,Male,85,1,1,Research Scientist,1,Married,2307,14460,1,Yes,23,4,2,1,5,2,3,5,2,3,0,2.1673168607857316,1,2,2.3333333333333335,0.3333333333333333,1,1,0.9843939393939394,1,1,41526.0
56,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1,Male,97,3,1,Laboratory Technician,4,Single,2587,10261,1,No,16,3,4,0,5,3,3,4,2,1,0,1.5461925003686923,0,0,3.0,0.3333333333333333,1,1,0.4535337601797666,1,0,46566.0
36,Travel_Rarely,335,Sales,17,2,Marketing,3,Male,33,2,2,Sales Executive,2,Married,5507,16822,2,No,16,3,3,2,12,1,1,4,2,1,3,0.7263482838702836,0,0,2.6666666666666665,0.15384615384615385,0,0,0.416645065530426,0,0,99126.0
41,Travel_Rarely,337,Sales,8,3,Marketing,3,Female,54,3,2,Sales Executive,2,Married,4393,26841,5,No,21,4,3,1,14,3,3,5,4,1,4,1.1381743680541374,0,0,2.6666666666666665,0.26666666666666666,0,0,0.10903459566816069,0,0,79074.0
42,Travel_Rarely,1396,Research & Development,6,3,Medical,3,Male,83,3,3,Research Director,1,Married,13348,14842,9,No,13,3,2,1,18,3,4,13,7,5,7,0.9739286783807365,1,0,2.0,0.3684210526315789,0,0,0.3774142962996567,0,0,240264.0
31,Travel_Rarely,1079,Sales,10,2,Medical,3,Female,86,3,2,Sales Executive,4,Divorced,6583,20115,2,Yes,11,3,4,1,8,2,3,5,2,1,4,0.7595321280936455,0,2,3.6666666666666665,0.2222222222222222,0,0,0.2493923324050801,0,0,118494.0
34,Travel_Rarely,735,Sales,3,1,Medical,4,Female,75,2,2,Sales Executive,4,Married,8103,16495,3,Yes,12,3,3,0,9,3,2,4,2,0,1,0.49364432919984647,0,2,3.6666666666666665,0.2,0,1,0.5802983394314664,0,1,145854.0
31,Travel_Rarely,471,Research & Development,4,3,Medical,1,Female,62,4,1,Laboratory Technician,3,Divorced,3978,16031,8,No,12,3,2,1,4,0,2,2,2,2,2,0.5027652085211751,0,0,2.0,0.4,0,0,0.535760524305416,0,1,71604.0
26,Travel_Frequently,1096,Research & Development,6,3,Other,3,Male,61,4,1,Laboratory Technician,4,Married,2544,7102,0,No,18,3,1,1,8,3,3,7,7,7,7,2.751572325962432,1,0,2.6666666666666665,0.7777777777777778,1,0,0.19622879036672142,0,0,45792.0
